id,affil1
2033,"University of Maryland, College Park, MD, USA"
2034,"University of Maryland, College park, USA"
2035,"University of Maryland, MD"
2036,"University of Maryland, USA"
2037,University of Massachusetts
2038,University of Massachusetts Amherst
2039,"University of Massachusetts Amherst, Amherst, MA, USA"
2040,University of Massachusetts Boston
2041,"University of Massachusetts, Amherst"
2042,"University of Massachusetts, Amherst, Amherst, MA"
2043,"University of Massachusetts, Amherst, MA"
2044,"University of Melbourne Melbourne, Australia"
2045,"University of Melbourne, Australia"
2046,"University of Melbourne, Victoria, Australia"
2047,University of Michigan
2048,University of Michigan at Ann Arbor
2049,"University of Michigan, Ann Arbor"
2050,"University of Michigan, Ann Arbor, MI"
2051,"University of Michigan, Ann Arbor, MI, USA"
2052,"University of Michigan, Ann Arbor, Mich., USA; e-mail: {jag, shurug, apchapma, andrewdn, spapariz, jignesh, nuwee, yuwu, congy}@umich.edu"
2053,"University of Michigan, Ann Arbor, Michigan"
2054,"University of Michigan, Ann Arbor; E-mail: jag@umich.edu"
2055,"University of Michigan, MI"
2056,"University of Michigan, USA"
2057,"University of Michigan: Ann Arbor, Ann Arbor, MI"
2058,"University of Milano, Italy"
2059,"University of Minnesota at Twin-Cities, Minneapolis, MN"
2060,"University of Minnesota, Minneapolis, MN"
2061,"University of Minnesota, Minneapolis, MN, USA"
2062,"University of Modena, Italy"
2063,"University of Mons-Hainaut, Mons, Belgium"
2064,University of Munchen
2065,University of Munich
2066,"University of Munich, Germany"
2067,"University of Munich, Institute for Computer Science"
2068,"University of Munich, Institute for Computer Science, Munich, Germany"
2069,"University of Munich, Munich, Germany"
2070,"University of M��nster, M��nster, Germany"
2071,"University of Nantes - LINA, Nantes, France"
2072,"University of Nantes, France"
2073,University of New South Wales
2074,"University of New South Wales, Australia"
2075,"University of New South Wales, Sydney, Australia"
2076,"University of New South Wales, Sydney, NSW, Australia"
2077,University of North Carolina at Chapel Hill
2078,"University of North Carolina at Chapel Hill, Chapel Hill, NC"
2079,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
2080,"University of North Carolina, Greensboro"
2081,"University of NSW, Sydney, Australia"
2082,University of Oklahoma
2083,"University of Ottawa, Ottawa, Canada"
2084,"University of Ottawa, Ottawa, Ontario, Canada"
2085,University of Oxford
2086,"University of Oxford, Oxford, United Kingdom"
2087,University of Paris 6
2088,"University of Paris 6, France"
2089,University of Passau
2090,"University of Patras, Rio, Greece"
2091,University of Pennsylvania
2092,"University of Pennsylvania, Philadelphia"
2093,"University of Pennsylvania, Philadelphia, PA"
2094,"University of Pennsylvania, Philadelphia, PA, USA"
2095,"University of Pennsylvania, Philadelphia, Pennsylvania, PA"
2096,"University of Pennsylvania, Philadelphia, USA"
2097,"University of Pittsburgh, Pittsburgh, PA"
2098,"University of Pittsburgh, Pittsburgh, PA, USA"
2099,"University of Queensland, Australia"
2100,"University of Queensland, Brisbane, Australia"
2101,University of Roma Tre
2102,"University of Roma, Roma, Italy"
2103,"University of Saarland, Saarbruecken, Germany"
2104,University of South Australia
2105,"University of South Australia, Adelaide, Australia"
2106,"University of South Australia, Adelaide, SA, Australia"
2107,University of South Florida
2108,"University of Southern California, Los Angeles, CA"
2109,"University of Southern California, Los Angeles, CA, USA"
2110,"University of Southern California, Los Angeles, California"
2111,"University of Southern California, Los Angeles, USA"
2112,"University of Southern California, Marina del Rey, CA, USA"
2113,"University of Southern, California, Los Angeles, CA"
2114,"University of Stuttgart, Department of Computer Science, Electrical Engineering and Information Technology, Stuttgart, Germany"
2115,"University of Stuttgart, Institute of Parallel and Distributed Systems, Stuttgart, Germany"
2116,"University of Stuttgart, Stuttgart, Germany"
2117,University of Sydney
2118,"University of Sydney, Australia"
2119,"University of Sydney, NSW, Australia"
2120,"University of Sydney, University of Sydney, NSW 2006, Australia"
2121,University of Texas
2122,University of Texas at Arlington
2123,"University of Texas at Arlington, Arlington, TX"
2124,"University of Texas at Arlington, Arlington, TX, USA"
2125,University of Texas at Austin
2126,"University of Texas at Austin, Austin, TX"
2127,"University of Texas at Dallas, Dallas, USA"
2128,"University of Texas at Dallas, Richardson, TX"
2129,University of Texas at San Antonio
2130,"University of Texas at San Antonio, San Antonio, TX"
2131,"University of Texas Austin, Austin, TX"
2132,"University of Texas-Austin, Austin, TX"
2133,"University of Texas, Arlington, USA"
2134,University of the Saarland
2135,"University of the Saarland, D-66041 Saarbr��cken, Germany"
2136,"University of the Saarland, Department of Computer Science, P.O.Box 151150, 66041 Saarbruecken, Germany; E-mail: {shegalov,gillmann,weikum}@cs.uni-sb.de; http://www-dbs.cs.uni-sb.de"
2137,"University of the Saarland, Department of Computer Science, Saarbruecken, Germany"
2138,"University of the Saarland, Germany"
2139,"University of Tokyo, Tokyo, Japan"
2140,"University of Torino, Torino, Italy"
2141,University of Toronto
2142,"University of Toronto, Canada"
2143,"University of Toronto, Department of Computer Science"
2144,"University of Toronto, Ont, Canada"
2145,"University of Toronto, Toronto ON, Canada"
2146,"University of Toronto, Toronto, Canada"
2147,"University of Toronto, Toronto, ON"
2148,"University of Toronto, Toronto, ON Canada"
2149,"University of Toronto, Toronto, ON, Canada"
2150,"University of Toronto, Toronto, Ont., Canada"
2151,"University of Toronto, Toronto, Ontario"
2152,"University of Toronto, Toronto, Ontario, Canada"
2153,University of Trento
2154,"University of Trento, DIT, Italy"
2155,"University of Trento, Trento, Italy"
2156,University of T��bingen
2157,"University of Twente, Enschede, Netherlands"
2158,"University of Twente, Enschede, The Netherlands"
2159,"University of Twente, Faculty of EEMCS, AE Enschede, The Netherlands"
2160,"University of Twente, The Netherlands"
2161,University of Utah
2162,"University of Utah Salt Lake City, UT"
2163,"University of Utah, Salt Lake City, UT, USA"
2164,University of Vermont
2165,"University of Vermont, Burlington VT"
2166,"University of Vermont, Burlington, VT, USA"
2167,"University of Versailles, PRiSM Laboratory, Versailles, France; E-mail: {philippe.pucheral;luc.bouganim;christophe.bobineau}@prism.uvsq.fr"
2168,University of Washington
2169,"University of Washington, Department of Computer Science and Engineering, Box 352350 Seattle, WA 98195, USA E-mail: {rap,alon}@cs.washington.edu"
2170,"University of Washington, Seattle"
2171,"University of Washington, Seattle, USA"
2172,"University of Washington, Seattle, WA"
2173,"University of Washington, Seattle, WA 98195, USA; e-mail: alon&commat;cs.washington.edu"
2174,"University of Washington, Seattle, WA 98195, USA; e-mail: suciu&commat;cs.washington.edu"
2175,"University of Washington, Seattle, WA, USA"
2176,University of Waterloo
2177,"University of Waterloo, Canada"
2178,"University of Waterloo, Ontario, Canada"
2179,"University of Waterloo, Waterloo, Canada"
2180,"University of Waterloo, Waterloo, ON, Canada"
2181,"University of Waterloo, Waterloo, Ontario, Canada"
2182,"University of Wisconsi, Madison, WI"
2183,University of Wisconsin
2184,University of Wisconsin - Madison
2185,"University of Wisconsin - Madison, Madison, WI"
2186,University of Wisconsin -- Madison
2187,University of Wisconsin at Madison
2188,"University of Wisconsin at Madison, Madison, WI"
2189,University of Wisconsin-Madison
2190,"University of Wisconsin-Madison, Department of Computer Sciences, Madison, WI"
2191,"University of Wisconsin-Madison, Madison, WI"
2192,"University of Wisconsin-Madison, Madison, WI, USA"
2193,"University of Wisconsin, Madison"
2194,"University of Wisconsin, Madison, Madison, WI"
2195,"University of Wisconsin, Madison, WI"
2196,"University of Wisconsin, Madison, WI, USA"
2197,University of Zurich
2198,"University of Zurich, Zurich, Switzerland"
2199,"University of Z��rich, Z��rich, UNK, Switzerland"
2200,"University Paris 6, LIP6 Laboratory, Paris, France; E-mail: patrick.valduriez@lip6.fr"
2201,"USC Information Sciences Institute, Marina del Rey, CA"
2202,"USC, Los Angeles, CA, USA"
2203,UW Madison
2204,UW-Madison
2205,UWash
2206,UWisc
2207,Verity Inc
2208,"Verity Inc., Sunnyvale"
2209,"Verizon Communication, 40 Sylvan Road, Waltham, MA"
2210,Virginia
2211,Virginia Tech
2212,"Westf?lische Wilhelms-Universit?t M?nster, 48149 M?nster, Germany"
2213,"Wichita State University, Wichita, KS"
2214,"Wichita State University, Wichita, KS, USA"
2215,wisc.edu
2216,Worcester Polytechnic Institut
2217,Worcester Polytechnic Institute
2218,"Worcester Polytechnic Institute, Worcester, MA"
2219,"Worcester Polytechnic Institute, Worcester, MA, USA"
2220,WPI
2221,Wright State University
2222,"Wright State University, Dayton, Ohio"
2223,"Xerox Research Center Europe, Grenoble Laboratory. 6, chemin de Maupertuis, 38240 Meylan, France; e-mail: chidlovskii@xrce.xerox.com"
2224,"Xerox Research Centre, France"
2225,Xyleme
2226,"Xyleme S.A., 6 rue ��mile Verhaeren, 92210 St.Cloud, France"
2227,"Yahoo! Inc, Santa Clara, CA"
2228,"Yahoo! Inc., Sunnyvale, CA"
2229,"Yahoo! Inc., Sunnyvale, USA 94089"
2230,Yahoo! Labs
2231,"Yahoo! Labs, Bangalore, India"
2232,Yahoo! Research
2233,"Yahoo! Research, Bangalore, India"
2234,"Yahoo! Research, Berkeley, CA"
2235,"Yahoo! Research, CA"
2236,"Yahoo! Research, New York, NY, USA"
2237,"Yahoo! Research, New York, USA 10018"
2238,"Yahoo! Research, Santa Clara, CA"
2239,"Yahoo! Research, Santa Clara, CA, USA"
2240,"Yahoo! Research, Santa Clara, USA 95054"
2241,"Yahoo! Research, Sunnyvale, CA"
2242,"Yahoo! Research, Sunnyvale, USA"
2243,"Yahoo!, Bangalore, India"
2244,"Yahoo!, Inc."
2245,"Yahoo!, Sunnyvale, CA"
2246,"Yahoo!, Sunnyvale, CA, USA"
2247,Yahoo&excl; Research
2248,"Yahoo&excl; Research, Sunnyvale, CA"
2249,Yale University
2250,"Yale University, New Haven, CT"
2251,"Yale University, New Haven, CT, USA"
2252,"Yale University, New Haven, USA"
2253,York University
2254,"York University, 4700 Keele Street, Toronto, Ontario M3J 1P3, Canada"
2255,"York University, Canada"
2256,"York University, Toronto ON, Canada"
2257,"York University, Toronto, ON, Canada"
2258,"Zhejiang University, China, China"
2259,"Zhejiang University, Hangzhou, China"
