id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
267,Susie Q,The History of Rhythm & Blues_ Volume 3 - The Rocknroll Years,Dale Hawkins,62.17098,0.546012784301,0.380556728206,1957
268,Susie Q,Unforgettable Fifties,Dale Hawkins,131.5522,0.546012784301,0.380556728206,1957
269,Susie Q,Crusin' The 66 Vol. 2,Dale Hawkins,148.50567,0.546012784301,0.380556728206,1957
270,Susie Q,Skifflebilly Rock,Dale Hawkins,137.7171,0.546012784301,0.380556728206,1957
271,Susie Q,Daredevil,Dale Hawkins,140.40771,0.546012784301,0.380556728206,1957
272,Soundwave,Soundwave Remixes,Dirt Crew,445.30893,0.414771068009,0.369056577576,0
273,Soundwave,Collection 02 DJ Mix,Dirt Crew,524.01587,0.414771068009,0.369056577576,0
274,Soundwave,Soundwave Remixes,Dirt Crew,477.67465,0.414771068009,0.369056577576,0
275,Jump (For My Love),Get The Party Started: Essential Pop and Dance Anthems,The Pointer Sisters,238.62812,0.693887091061,0.443512831682,1984
276,Jump (For My Love),Dance Vault Remixes,The Pointer Sisters,267.28444,0.693887091061,0.443512831682,1984
277,Jump (For My Love),The Best Of The 80's,The Pointer Sisters,255.16363,0.693887091061,0.443512831682,1984
278,Jump (For My Love),Essential - Girls Night In,The Pointer Sisters,236.72118,0.693887091061,0.443512831682,1984
279,Jump (For My Love),Greatest Hits,The Pointer Sisters,388.33587,0.693887091061,0.443512831682,1984
280,Jump (For My Love),Platinum & Gold Collection,The Pointer Sisters,239.15057,0.693887091061,0.443512831682,1984
281,Blue Blue Heart,Birds,Bic Runga,223.242,0.644171023703,0.395495941152,2005
282,Blue Blue Heart,Try To Remember Everything,Bic Runga,214.33424,0.644171023703,0.395495941152,2005
283,Blue Blue Heart,Birds,Bic Runga,213.36771,0.644171023703,0.395495941152,2005
284,Temptation,Endless,Heaven 17,280.00608,0.630928607679,0.46155845196,1982
285,Temptation,so80s (So Eighties) Volume 2 - Pres. By Blank & Jones,Heaven 17,279.01342,0.630928607679,0.46155845196,1982
286,Temptation,Best Of Heaven 17,Heaven 17,279.45751,0.630928607679,0.46155845196,1982
287,Damn I Wish I Was Your Lover,The Best Of Sophie B. Hawkins,Sophie B. Hawkins,323.39546,0.713274972364,0.377593081772,1992
288,Damn I Wish I Was Your Lover,Ultimate 90s,Sophie B. Hawkins,254.98077,0.713274972364,0.377593081772,1992
289,Damn I Wish I Was Your Lover,Tongues And Tails,Sophie B. Hawkins,325.27628,0.713274972364,0.377593081772,1992
290,Summerfish,Summerfish,Leonid Rudenko,418.2722,0.57939666323,0.349314407484,2006
291,Summerfish,Cream Future Trance,Leonid Rudenko ft. Daniella,494.602,0.57939666323,0.349314407484,2006
292,Summerfish,Summerfish,Leonid Rudenko,515.34322,0.57939666323,0.349314407484,2006
293,Summerfish,Summerfish,Leonid Rudenko,458.60526,0.57939666323,0.349314407484,2006
294,Summerfish,Summerfish,Leonid Rudenko,578.55955,0.57939666323,0.349314407484,2006
295,Summerfish,Summerfish,Leonid Rudenko,395.28444,0.57939666323,0.349314407484,2006
296,Summerfish,Summerfish,Leonid Rudenko,438.85669,0.57939666323,0.349314407484,2006
297,Summerfish,Summerfish,Leonid Rudenko,423.91465,0.57939666323,0.349314407484,2006
298,Sacrament Of Wilderness,Oceanborn,Nightwish,252.1073,0.801989215969,0.581845133306,1998
299,Sacrament Of Wilderness,Spinefarm Records UK Label Sampler,Nightwish,251.79383,0.801989215969,0.580345271378,1998
300,Sacrament Of Wilderness,From Wishes To Eternity,Nightwish,306.25914,0.801989215969,0.580345271378,1998
301,Heartbreak Express,I Will Always Love You - The Essential Dolly Parton One,Dolly Parton,193.72363,0.765263787803,0.594469274524,1982
302,Heartbreak Express,16 Biggest Hits,Dolly Parton,194.0371,0.765263787803,0.594469274524,1982
303,Heartbreak Express,Legends,Dolly Parton,190.32771,0.765263787803,0.594469274524,1982
304,Gli Amanti Di Roma,La valse d'un jour (Il valzer di un giorno),Gianmaria Testa,167.60118,0.525042733814,0.407038551479,1999
305,Gli amanti di Roma,Solo dal vivo,Gianmaria Testa,199.05261,0.525042733814,0.407038551479,1999
306,Gli Amanti Di Roma,Lampo,Gianmaria Testa,200.33261,0.525042733814,0.407038551479,1999
307,It's Been So Long,Historic Country & Western,Webb Pierce,137.01179,0.55002815014,0.358282070993,1990
308,It's Been So Long,Golden Decade - Music Of My Life (Vol. 12),Webb Pierce,138.65751,0.55002815014,0.358282070993,1990
309,It's Been So Long,Pierce To The Heart,Webb Pierce,105.76934,0.55002815014,0.358282070993,1990
310,It's Been So Long,20 Great Country Hits - Vol. 4,Webb Pierce,140.7473,0.55002815014,0.358282070993,1990
311,Merry Christmas_ Baby,Merry Christmas At The Movies,Charles Brown,174.52363,0.556850889842,0.38903861067,0
312,Merry Christmas Baby,Backline - Special Christmas Edition 2,Charles Brown,165.98159,0.556850889842,0.38903861067,1988
313,Merry Christmas Baby,Christmas Single Tracks Vol. 1,Charles Brown,182.49098,0.556850889842,0.38903861067,1988
314,Dreaming In Color,Best of Bass Lo + Slo:The Ultimate Edition,Bass Unlimited,270.52363,0.353190853251,0.226591353767,1997
315,Dreaming In Color,Bass Apocalypse 2: The Final Battle,Bass Unlimited,189.28281,0.272206162984,0.226591353767,1997
316,Dreaming In Color,Bass Lo + Slo 2,Bass Unlimited,270.75873,0.353190853251,0.226591353767,1997
317,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,295.70567,0.599810039197,0.419469859833,0
318,Rock N Roll,My Conscience & I,Remi Nicole,163.86567,0.599810039197,0.419469859833,0
319,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,281.10322,0.599810039197,0.419469859833,0
320,Rock N Roll,Rock N Roll - Acoustic,Remi Nicole,183.30077,0.599810039197,0.419469859833,0
321,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,169.82159,0.599810039197,0.419469859833,0
322,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,379.37587,0.599810039197,0.419469859833,0
323,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,386.58567,0.599810039197,0.419469859833,0
324,Masquerade,A State Of Trance Radio Top 15 - May 2009,Ashley Wallbridge,562.57261,0.582847473249,0.453830463232,2009
325,Masquerade,Global DJ Broadcast Top 15 - April 2009,Ashley Wallbridge,468.84526,0.582847473249,0.453830463232,2009
326,Masquerade,Ibiza Trance Tunes 2009,Ashley Wallbridge,222.82404,0.582847473249,0.453830463232,2009
327,God Made Hate,Bom Bom Bom,Living Things,262.71302,0.634883552222,0.376596242886,2005
328,God Made Hate,Ahead Of The Lions,Living Things,259.91791,0.634883552222,0.376596242886,2005
329,God Made Hate,Ahead of the Lions,Living Things,259.91791,0.634883552222,0.376596242886,2005
330,Main Title,Rudy,Jerry Goldsmith,214.09914,0.650726924441,0.423825663345,1966
331,Main Title,Planet Of The Apes,Jerry Goldsmith,133.32853,0.650726924441,0.423825663345,1966
332,Main Title,The Sand Pebbles,Jerry Goldsmith,169.1424,0.650726924441,0.423825663345,1966
333,Main Title,Omen 2,Jerry Goldsmith,125.67465,0.650726924441,0.435937020439,1966
334,Main Title,The Secret of N.I.M.H.,Jerry Goldsmith,192.91383,0.650726924441,0.435937020439,1966
335,Main Title,The Great Train Robbery,Jerry Goldsmith,155.79383,0.650726924441,0.435937020439,1966
336,Main Title,Malice,Jerry Goldsmith,211.69587,0.650726924441,0.435937020439,1966
337,Don't mess With Doctor Dream,The Pop Years 1984 - 1985,Thompson Twins,261.92934,0.648701553144,0.441575734606,1985
338,Don't Mess With Doctor Dream,Love_ Lies And Other Strange Things: Greatest Hits,Thompson Twins,280.68526,0.648701553144,0.441575734606,1985
339,Don't Mess With Doctor Dream,Here's To Future Days,Thompson Twins,265.06404,0.648701553144,0.441575734606,1985
340,Don't Mess With Doctor Dream,The Collection,Thompson Twins,208.24771,0.648701553144,0.441575734606,1985
341,One More Night,Do You Trust Your Friends?,Stars,341.49832,0.780565098956,0.514574213138,2006
342,One More Night,Live at Austin City Limits Music Festival 2006: Stars,Stars,280.45016,0.780565098956,0.514574213138,2006
343,One More Night,Live at Lollapalooza 2006: Stars,Stars,284.42077,0.780565098956,0.514574213138,2006
344,Cincinnati_ Ohio,Back to Back - Jeannie C. Riley & Connie Smith,Connie Smith,122.61832,0.496794627851,0.36526089322,0
345,Cincinnati Ohio,Once A Day,Connie Smith,125.17832,0.496794627851,0.36526089322,0
346,Cincinnati_ Ohio,The Essential Connie Smith,Connie Smith,130.29832,0.496794627851,0.36526089322,0
347,Glory Silence,Glory Silence,Ayleon,483.10812,0.388200180911,0.226954256755,0
348,Glory Silence,Glory Silence,Ayleon,438.12526,0.388200180911,0.226954256755,0
349,Glory Silence,Glory Silence,Ayleon,431.04608,0.388200180911,0.226954256755,0
350,Happy Ever After,Original Hits - The Girls,Julia Fordham,225.38404,0.565473032369,0.381956931027,1988
351,Happy Ever After,That'S Live,Julia Fordham,286.40608,0.565473032369,0.381956931027,1988
352,Happy Ever After,Happy Ever After,Julia Fordham,235.20608,0.565473032369,0.381956931027,1988
353,I Don't Believe In Miracles,Hits+ Collection 86 - 09 Right Back Where We Started From,Sinitta,355.73506,0.509450458755,0.398621875539,1989
354,I Don't Believe In Miracles,Hits+ Collection 86 - 09 Right Back Where We Started From,Sinitta,207.69914,0.509450458755,0.398621875539,1989
355,I Don't Believe In Miracles,Hits+ Collection 86 - 09 Right Back Where We Started From,Sinitta,223.9473,0.509450458755,0.398621875539,1989
356,Useless Sax,Useless Sax,AG,433.84118,0.526450327341,0.359471315278,0
357,Useless Sax,Useless Sax,AG,452.41424,0.526450327341,0.359471315278,0
358,Useless Sax,Useless Sax,AG,415.26812,0.526450327341,0.359471315278,0
359,Dead Boy's Poem,From Wishes To Eternity,Nightwish,412.78649,0.801989215969,0.580345271378,2000
360,Dead Boy´s Poem,Bless the Child - The Rarities,Nightwish,406.22975,0.801989215969,0.580345271378,0
361,Dead Boy's Poem,Wishmaster,Nightwish,407.30077,0.801989215969,0.580345271378,2000
362,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,476.3424,0.423126155274,0.434200024621,0
363,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,312.08444,0.423126155274,0.434200024621,0
364,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,156.83873,0.423126155274,0.434200024621,0
365,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,327.6273,0.423126155274,0.434200024621,0
366,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,374.30812,0.423126155274,0.434200024621,0
367,There's No Soul,There's No Soul,Pat Farrell featuring Patrick Miller,429.13914,0.423126155274,0.434200024621,0
368,There's No Soul,Winter Showcase 2010,Pat Farrell featuring Patrick Miller,434.02404,0.173713053624,0.434200024621,0
369,DIRTY & HARD,Dirty & Hard EP,Djedjotronic Feat. Spoek,221.85751,0.539052100082,0.416978761613,2009
370,DIRTY & HARD,Dirty & Hard EP,Djedjotronic Feat. Spoek,219.66322,0.539052100082,0.416978761613,2009
371,Dirty & Hard,BNR Vol. 1,Djedjotronic Feat. Spoek,211.33016,0.539052100082,0.416978761613,0
372,Circles,Morning View,Incubus,249.36444,0.899279599078,0.579441937886,2001
373,Circles,Live in Malaysia 2004,Incubus,282.8273,0.899279599078,0.579441937886,2001
374,Circles,Live in Malaysia 2004,Incubus,282.8273,0.899279599078,0.579441937886,2001
375,Nocturnal Trip,Sugar Hut 'Thai Chill' Volume 1,AL-PHA-X,376.65914,0.493094218565,0.366609301749,2008
376,Nocturnal Trip,Slowdown (alpha x),AL-PHA-X,367.28118,0.493094218565,0.366609301749,2008
377,Nocturnal Trip,60 Classics - Essential Lounge Chillout (Chill Out),Al-Pha X,367.59465,0.493094218565,0.366609301749,2008
378,The Wind Knows My Name,The Very Best Of Fairground Attraction,Fairground Attraction,249.96526,0.559527172767,0.364942450101,1988
379,The Wind Knows My Name,The First Of A Million Kisses,Fairground Attraction,252.00281,0.559527172767,0.364942450101,1988
380,The Wind Knows My Name,The Collection,Fairground Attraction,253.59628,0.559527172767,0.364942450101,1988
381,The Wind Knows My Name,The Very Best Of,Fairground Attraction,252.18567,0.559527172767,0.364942450101,1988
382,Summertime,Summertime,DJ Jazzy Jeff & The Fresh Prince,294.73914,0.677171748305,0.460713665988,1997
383,Summertime,The Sunny Side Of Life,DJ Jazzy Jeff & The Fresh Prince,239.98649,0.677171748305,0.460713665988,1997
384,Summertime,Summer Sessions,DJ Jazzy Jeff & The Fresh Prince,236.85179,0.677171748305,0.460713665988,1997
385,Summertime,Summertime,DJ Jazzy Jeff & The Fresh Prince,332.93016,0.677171748305,0.460713665988,1997
386,It's Obvious,Stepping Out Of Line - The Anthology,Au Pairs,344.05832,0.555430111925,0.391706210922,1980
387,It's Obvious,Stepping Out Of Line - The Anthology,Au Pairs,376.99873,0.555430111925,0.391706210922,1980
388,It's Obvious,Perfect Unpop: Peel Show Hits And Long Lost Lo-Fi Favourites - Vol 1. 1976-80,Au Pairs,344.92036,0.555430111925,0.391706210922,1980
389,Sacrifice,Sex Bomb Baby!,Flipper,279.27465,0.674326052302,0.439992160343,0
390,Sacrifice,Not So Quiet On The Western Front,Flipper,275.30404,0.674326052302,0.439992160343,0
391,Sacrifice,Gone Fishin',Flipper,267.72853,0.674326052302,0.439992160343,0
392,I Don't Wanna Be A Star,I Don't Wanna be A Star,Corona,345.65179,0.604644689712,0.398862597257,0
393,I Don't Wanna Be A Star,I Don't Wanna be A Star,Corona,392.88118,0.604644689712,0.398862597257,0
394,I Don't Wanna be A Star,I Don't Wanna be A Star,Corona,333.58322,0.604644689712,0.398862597257,0
395,I Don't Wanna Be A Star,I Don't Wanna be A Star,Corona,302.36689,0.604644689712,0.398862597257,0
396,I Don't Wanna be A Star,I Don't Wanna be A Star,Corona,243.43465,0.604644689712,0.398862597257,0
397,I Don't Wanna be A Star,I Don't Wanna be A Star,Corona,274.72934,0.604644689712,0.398862597257,0
398,I Don't Wanna Be A Star,90 (volume 2),Corona,195.05587,0.604644689712,0.398862597257,0
399,I Don't Wanna be A Star,I Don't Wanna be A Star,Corona,417.01832,0.604644689712,0.398862597257,0
400,Nobody's Diary,Nobody's Diary,Sunset Project,291.7873,0.498851242045,0.296610141053,0
401,Nobody's Diary,Nobody's Diary,Sunset Project,366.23628,0.485143147028,0.296610141053,0
402,Nobody's Diary,Nobody's Diary,Sunset Project,356.33587,0.485143147028,0.296610141053,0
403,Nobody's Diary,Nobody's Diary,Sunset Project,342.02077,0.485143147028,0.296610141053,0
404,Nobody's Diary,Nobody's Diary,Sunset Project,212.27057,0.485143147028,0.296610141053,0
405,Nobody's Diary,Nobody's Diary,Sunset Project,230.76526,0.485143147028,0.296610141053,0
406,Nobody's Diary,Nobody's Diary,Sunset Project,340.40118,0.485143147028,0.296610141053,0
407,Nobody's Diary,Nobody's Diary,Sunset Project,382.61506,0.485143147028,0.296610141053,0
408,Hurry Hurry,Sure Thing,New Birth,197.66812,0.531160553112,0.350149075202,0
409,Hurry Hurry,Love Potion,New Birth,219.14077,0.531160553112,0.350149075202,0
410,Hurry Hurry,Love Potion,New Birth,351.45098,0.531160553112,0.350149075202,0
411,Bouncing off Clouds,Legs and Boots: Boston_ MA - October 19_ 2007,Tori Amos,393.7171,0.849988309657,0.576411491437,2007
412,Bouncing off Clouds,Legs and Boots: Milwaukee_ WI - November 3_ 2007,Tori Amos,393.61261,0.849988309657,0.576411491437,2007
413,Bouncing off Clouds,Legs and Boots: Washington_ DC - October 26_ 2007,Tori Amos,338.41587,0.849988309657,0.586102345677,2007
414,The Love You Save,The Complete Motown Singles Vol. 10: 1970,Jackson 5,183.90159,0.790056889263,0.667375631808,1970
415,The Love You Save,Greatest Hits,Jackson 5,182.5171,0.652215037254,0.661674150757,1970
416,The Love You Save,"Motown 7"" Singles No. 10",Jackson 5,184.60689,0.790056889263,0.667375631808,1970
417,The Love You Save,Icons: Jackson 5,Jackson 5,183.09179,0.790056889263,0.667375631808,1970
418,The Love You Save,The Definitive Collection,Jackson 5,183.03955,0.790056889263,0.667375631808,1970
419,The Love You Save,Pure Michael: Motown A Cappella,Jackson 5,187.61098,0.652215037254,0.661674150757,1970
420,Happy Hour,Happy Hour,Bangbros,411.50649,0.57780143151,0.439258251089,0
421,Happy Hour,Happy Hour,Bangbros,202.81424,0.57780143151,0.439258251089,0
422,Happy Hour,Happy Hour,Bangbros,180.1922,0.57780143151,0.439258251089,0
423,Happy Hour,Happy Hour,Bangbros,211.66975,0.57780143151,0.439258251089,0
424,Happy Hour,Yes We Bang!,Bangbros,193.64526,0.57780143151,0.439258251089,0
425,Happy Hour,Happy Hour,Bangbros,411.37587,0.57780143151,0.439258251089,0
426,Happy Hour,Happy Hour,Bangbros,378.43546,0.57780143151,0.439258251089,0
427,Happy Hour,Happy Hour,Bangbros,218.06975,0.57780143151,0.439258251089,0
428,Interplay,Riverside Profiles: Bill Evans,Bill Evans Quintet,493.87057,0.564888614949,0.309248239016,0
429,Interplay,The Interplay Sessions [2-fer],Bill Evans Quintet,494.44526,0.564888614949,0.309248239016,0
430,Interplay,Jazz Showcase,Bill Evans Quintet,492.53832,0.695240377716,0.485521961631,0
431,Love Like This,Love Like This,Natasha Bedingfield,230.24281,0.900967633961,0.769674279295,2008
432,Love Like This,Love Like This,Natasha Bedingfield,222.77179,0.900967633961,0.769674279295,2008
433,Love Like This,Love Like This,Natasha Bedingfield featuring Sean Kingston,223.65995,0.809008479894,0.786062026704,2008
434,Love Like This,Love Like This,Natasha Bedingfield;Natasha Bedingfield featuring Sean Kingston,245.78567,0.900967633961,0.769674279295,2008
435,Love Like This,Love Like This,Natasha Bedingfield,341.41995,0.900967633961,0.769674279295,2008
436,Love Like This,Love Like This,Natasha Bedingfield,509.80526,0.900967633961,0.769674279295,2008
437,Love Like This,Love Like This,Natasha Bedingfield featuring Sean Kingston,226.14159,0.809008479894,0.786062026704,2008
438,Sweet Nothing,Black Eyed Angel,Second Skin,247.27465,0.50803982481,0.336635049435,1999
439,Sweet Nothing,Choir Invisible,Second Skin,263.18322,0.50803982481,0.336635049435,1999
440,Sweet Nothing,Black Eyed Angel,Second Skin,247.2224,0.50803982481,0.336635049435,1999
441,Little Brown Jug,All Of Me,Billy May & His Orchestra,146.6771,0.429693691028,0.39046557975,0
442,Little Brown Jug,Billy May Plays The Standards,Billy May & His Orchestra,145.8673,0.429693691028,0.39046557975,0
443,Little Brown Jug,An Invitation,Billy May & His Orchestra,144.40444,0.429693691028,0.39046557975,0
444,Beyond The Dome,Beyond The Dome,Alex Rize,448.80934,0.435148106458,0.334757366761,0
445,Beyond The Dome,Beyond The Dome,Alex Rize,538.8273,0.435148106458,0.334757366761,0
446,Beyond The Dome,Beyond The Dome,Alex Rize,723.25179,0.435148106458,0.334757366761,0
447,Beyond The Dome,Beyond The Dome,Alex Rize,506.61832,0.435148106458,0.334757366761,0
448,Beyond The Dome,Beyond The Dome,Alex Rize,444.81261,0.435148106458,0.334757366761,0
